analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
5003647,CONFLUENCE RESERVOIR,5300584,SHOSHONE POWER PLANT,33.999,2.94,17.0,50,147.54,1408.0,53,577.9830000000001
5303955,BEAVER DAM RESERVOIR,5300584,SHOSHONE POWER PLANT,33.999,1.51,13.0,53,147.54,1408.0,53,441.987
5104700,WINDY GAP PUMP PL CANAL,5300584,SHOSHONE POWER PLANT,33.999,257.52,600.0,51,147.54,1408.0,53,20399.4
5003668,WOLFORD MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,33.999,13.16,78849.0,50,147.54,1408.0,53,2680787.151
5004600,SARVIS DITCH,5300584,SHOSHONE POWER PLANT,22.666,16.44,1670.0,50,147.54,1408.0,53,37852.22
5003648,LEWIS RESERVOIR,5300584,SHOSHONE POWER PLANT,22.666,5.66,93.24,50,147.54,1408.0,53,2113.37784
5003649,HEINI-KRAMER RESERVOIR,5300584,SHOSHONE POWER PLANT,22.666,5.0,38.2,50,147.54,1408.0,53,865.8412000000001
5304051,BUCK POND,5300584,SHOSHONE POWER PLANT,22.666,3.61,21.4,53,147.54,1408.0,53,485.0524
3603575,CLINTON GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,22.666,18.41,8710.0,36,147.54,1408.0,53,197420.86000000002
5003651,BASIN RESERVOIR,5300584,SHOSHONE POWER PLANT,22.666,43.8,233.38,50,147.54,1408.0,53,5289.79108
5003655,MILK CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,22.666,2.67,185.05,50,147.54,1408.0,53,4194.3433
5104021,MEADOW SPRINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,22.666,3.19,2.21,51,147.54,1408.0,53,50.09186
5304041,HEWES RESERVOIR NO 4,5300584,SHOSHONE POWER PLANT,22.666,22.0,6.0,53,147.54,1408.0,53,135.996
5303518,WASHBURN CABIN POND,5300584,SHOSHONE POWER PLANT,22.666,7.25,28.0,53,147.54,1408.0,53,634.648
5303588,GORE VIEW POND,5300584,SHOSHONE POWER PLANT,22.666,222.2,14.1,53,147.54,1408.0,53,319.5906
5003646,MARTIN RESERVOIR,5300584,SHOSHONE POWER PLANT,22.666,0.0,216.15,50,147.54,1408.0,53,4899.2559
5100763,KINNEY BARRIGER DITCH,5300584,SHOSHONE POWER PLANT,22.666,236.23,65.0,51,147.54,1408.0,53,1473.29
5103752,KINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,22.666,3.42,1127.35,51,147.54,1408.0,53,25552.515099999997
5103750,FRASER VALLEY DOWNSTREAM RESERVOIR,5300584,SHOSHONE POWER PLANT,22.666,15.28,5.5,51,147.54,1408.0,53,124.663
3702056,MIN FLOW GORE CR LOWER,5300584,SHOSHONE POWER PLANT,22.666,0.01,36.0,37,147.54,1408.0,53,815.976
3603624,SWAN RIVER WATER SYSTEM PONDS,5300584,SHOSHONE POWER PLANT,22.666,1.41,56.0,36,147.54,1408.0,53,1269.296
5103720,VAGABOND RANCH POND,5300584,SHOSHONE POWER PLANT,22.666,29.9,1.884,51,147.54,1408.0,53,42.702743999999996
5303976,JONES NO 3 RESERVOIR,5300584,SHOSHONE POWER PLANT,22.666,3.73,84.89,53,147.54,1408.0,53,1924.11674
5303966,GRIMES BROOKS RESERVOIR,5300584,SHOSHONE POWER PLANT,22.666,5.95,554.06,53,147.54,1408.0,53,12558.32396
5103529,TIMBERLINE POND,5300584,SHOSHONE POWER PLANT,22.666,0.24,4.24,51,147.54,1408.0,53,96.10384
5104007,GLENN POND NO 1,5300584,SHOSHONE POWER PLANT,22.666,5.59,4.74,51,147.54,1408.0,53,107.43684
5104008,GLENN POND NO 2,5300584,SHOSHONE POWER PLANT,22.666,5.5,2.28,51,147.54,1408.0,53,51.67847999999999
5003645,BINCO RESERVOIR,5300584,SHOSHONE POWER PLANT,22.666,4.5,1033.94,50,147.54,1408.0,53,23435.284040000002
3703600,BENCHMARK LAKE,5300584,SHOSHONE POWER PLANT,22.666,37.52,271.8686,37,147.54,1408.0,53,6162.1736876
3703596,COTTON POND,5300584,SHOSHONE POWER PLANT,22.666,1.42,10.114,37,147.54,1408.0,53,229.24392400000002
3703608,BLACK LAKE,5300584,SHOSHONE POWER PLANT,22.666,7.56,396.36,37,147.54,1408.0,53,8983.895760000001
5000617,MCMAHON DITCH,5300584,SHOSHONE POWER PLANT,22.666,10.86,4094.0,50,147.54,1408.0,53,92794.604
5003616,HEINI RESERVOIR,5300584,SHOSHONE POWER PLANT,22.666,3.29,204.77,50,147.54,1408.0,53,4641.31682
5000734,DEBERARD DITCH OVERFLOW SYSTEM,5300584,SHOSHONE POWER PLANT,22.666,3.21,96.4,50,147.54,1408.0,53,2185.0024000000003
5104060,ASPEN CANYON RANCH POND 1,5300584,SHOSHONE POWER PLANT,22.666,0.31,8.0,51,147.54,1408.0,53,181.328
3703545,CAMP HALE POND NO 1,5300584,SHOSHONE POWER PLANT,22.666,60.22,19.0,37,147.54,1408.0,53,430.654
3703684,BRETT RANCH POND,5300584,SHOSHONE POWER PLANT,22.666,0.34,7.2,37,147.54,1408.0,53,163.1952
5303511,GALLEGOS RANCH POND NO.2,5300584,SHOSHONE POWER PLANT,11.333,10.8,2.94,53,147.54,1408.0,53,33.31902
