analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
3703524,SYLVAN LAKE,5300584,SHOSHONE POWER PLANT,203.0,5.26,1002.58,37,147.54,1408.0,53,203523.74000000002
3604923,CLIMAX INTEGRATED WATER SYSTEM,5300584,SHOSHONE POWER PLANT,155.0,18.46,519.3342,36,147.54,1408.0,53,80496.801
5303966,GRIMES BROOKS RESERVOIR,5300584,SHOSHONE POWER PLANT,87.0,5.95,554.06,53,147.54,1408.0,53,48203.219999999994
5003647,CONFLUENCE RESERVOIR,5300584,SHOSHONE POWER PLANT,87.0,2.94,17.0,50,147.54,1408.0,53,1479.0
5003668,WOLFORD MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,87.0,13.16,78849.0,50,147.54,1408.0,53,6859863.0
5303955,BEAVER DAM RESERVOIR,5300584,SHOSHONE POWER PLANT,87.0,1.51,13.0,53,147.54,1408.0,53,1131.0
3600709,LOBACK DITCH,5300584,SHOSHONE POWER PLANT,87.0,3.57,75.8,36,147.54,1408.0,53,6594.599999999999
5000734,DEBERARD DITCH OVERFLOW SYSTEM,5300584,SHOSHONE POWER PLANT,87.0,3.21,96.4,50,147.54,1408.0,53,8386.800000000001
5104700,WINDY GAP PUMP PL CANAL,5300584,SHOSHONE POWER PLANT,87.0,257.52,600.0,51,147.54,1408.0,53,52200.0
4500969,BLUESTONE VALLEY DITCH,7200646,GRAND VALLEY PROJECT,77.001,82.62,106.0,45,61.8,2313.7,72,8162.106000000001
3803815,CORYELL POND NO 2A,7200646,GRAND VALLEY PROJECT,77.001,12.14,27.34,38,61.8,2313.7,72,2105.20734
7003508,CNR POND NO 6,7200646,GRAND VALLEY PROJECT,77.001,5.0,31.74,70,61.8,2313.7,72,2444.01174
3804019,FRANK POND 1,7200646,GRAND VALLEY PROJECT,77.001,2.76,2.3,38,61.8,2313.7,72,177.10229999999999
3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,15.77,209199.0,36,147.54,1408.0,53,12970338.0
3603575,CLINTON GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,18.41,8710.0,36,147.54,1408.0,53,540020.0
3603624,SWAN RIVER WATER SYSTEM PONDS,5300584,SHOSHONE POWER PLANT,62.0,1.41,56.0,36,147.54,1408.0,53,3472.0
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,4.78,5.6,36,147.54,1408.0,53,347.2
3600649,HAMILTON DAVIDSON DITCH,5300584,SHOSHONE POWER PLANT,62.0,1.56,50.39,36,147.54,1408.0,53,3124.18
3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,5300584,SHOSHONE POWER PLANT,62.0,0.41,60.0,36,147.54,1408.0,53,3720.0
3600671,INDEPENDENT BLUE DITCH,5300584,SHOSHONE POWER PLANT,62.0,33.99,40.95,36,147.54,1408.0,53,2538.9
5000617,MCMAHON DITCH,5300584,SHOSHONE POWER PLANT,58.0,10.86,4094.0,50,147.54,1408.0,53,237452.0
5103552,GRAND ELK POND A,5300584,SHOSHONE POWER PLANT,58.0,1.3,33.55,51,147.54,1408.0,53,1945.8999999999999
5003646,MARTIN RESERVOIR,5300584,SHOSHONE POWER PLANT,58.0,0.0,216.15,50,147.54,1408.0,53,12536.7
5003645,BINCO RESERVOIR,5300584,SHOSHONE POWER PLANT,58.0,4.5,1033.94,50,147.54,1408.0,53,59968.520000000004
3703608,BLACK LAKE,5300584,SHOSHONE POWER PLANT,58.0,7.56,396.36,37,147.54,1408.0,53,22988.88
5303569,PERRY POND NO 1,5300584,SHOSHONE POWER PLANT,58.0,1.83,1.41,53,147.54,1408.0,53,81.78
3603548,HOAGLAND NO 1 RESERVOIR,5300584,SHOSHONE POWER PLANT,58.0,2.97,921.5,36,147.54,1408.0,53,53447.0
5203946,OXFORD RESERVOIR,5300584,SHOSHONE POWER PLANT,58.0,200.7,76.1,52,147.54,1408.0,53,4413.799999999999
5203940,JONES RESERVOIR,5300584,SHOSHONE POWER PLANT,58.0,1.86,69.1942,52,147.54,1408.0,53,4013.2635999999998
5303518,WASHBURN CABIN POND,5300584,SHOSHONE POWER PLANT,58.0,7.25,28.0,53,147.54,1408.0,53,1624.0
3703684,BRETT RANCH POND,5300584,SHOSHONE POWER PLANT,58.0,0.34,7.2,37,147.54,1408.0,53,417.6
3700848,WARREN DITCH,5300584,SHOSHONE POWER PLANT,58.0,21.44,35.466,37,147.54,1408.0,53,2057.0280000000002
5003624,MARTIN LILY POND RESERVOIR,5300584,SHOSHONE POWER PLANT,58.0,52.41,803.0,50,147.54,1408.0,53,46574.0
5003618,HINMAN RESERVOIR,5300584,SHOSHONE POWER PLANT,58.0,3.97,916.64,50,147.54,1408.0,53,53165.12
5003616,HEINI RESERVOIR,5300584,SHOSHONE POWER PLANT,58.0,3.29,204.77,50,147.54,1408.0,53,11876.66
