analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
3703524,SYLVAN LAKE,5300584,SHOSHONE POWER PLANT,119.0,5.26,1002.58,37,147.54,1408.0,53,119307.02
3604923,CLIMAX INTEGRATED WATER SYSTEM,5300584,SHOSHONE POWER PLANT,85.0,18.46,519.3342,36,147.54,1408.0,53,44143.407
5003647,CONFLUENCE RESERVOIR,5300584,SHOSHONE POWER PLANT,51.0,2.94,17.0,50,147.54,1408.0,53,867.0
5000734,DEBERARD DITCH OVERFLOW SYSTEM,5300584,SHOSHONE POWER PLANT,51.0,3.21,96.4,50,147.54,1408.0,53,4916.400000000001
5303955,BEAVER DAM RESERVOIR,5300584,SHOSHONE POWER PLANT,51.0,1.51,13.0,53,147.54,1408.0,53,663.0
3600709,LOBACK DITCH,5300584,SHOSHONE POWER PLANT,51.0,3.57,75.8,36,147.54,1408.0,53,3865.7999999999997
5003668,WOLFORD MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,51.0,13.16,78849.0,50,147.54,1408.0,53,4021299.0
5104700,WINDY GAP PUMP PL CANAL,5300584,SHOSHONE POWER PLANT,51.0,257.52,600.0,51,147.54,1408.0,53,30600.0
5303966,GRIMES BROOKS RESERVOIR,5300584,SHOSHONE POWER PLANT,51.0,5.95,554.06,53,147.54,1408.0,53,28257.059999999998
5003646,MARTIN RESERVOIR,5300584,SHOSHONE POWER PLANT,34.0,0.0,216.15,50,147.54,1408.0,53,7349.1
5203940,JONES RESERVOIR,5300584,SHOSHONE POWER PLANT,34.0,1.86,69.1942,52,147.54,1408.0,53,2352.6027999999997
5003616,HEINI RESERVOIR,5300584,SHOSHONE POWER PLANT,34.0,3.29,204.77,50,147.54,1408.0,53,6962.18
5003648,LEWIS RESERVOIR,5300584,SHOSHONE POWER PLANT,34.0,5.66,93.24,50,147.54,1408.0,53,3170.16
5003649,HEINI-KRAMER RESERVOIR,5300584,SHOSHONE POWER PLANT,34.0,5.0,38.2,50,147.54,1408.0,53,1298.8000000000002
5103720,VAGABOND RANCH POND,5300584,SHOSHONE POWER PLANT,34.0,29.9,1.884,51,147.54,1408.0,53,64.056
5003606,ANTELOPE RESERVOIR,5300584,SHOSHONE POWER PLANT,34.0,3.34,346.5,50,147.54,1408.0,53,11781.0
3702056,MIN FLOW GORE CR LOWER,5300584,SHOSHONE POWER PLANT,34.0,0.01,36.0,37,147.54,1408.0,53,1224.0
5003651,BASIN RESERVOIR,5300584,SHOSHONE POWER PLANT,34.0,43.8,233.38,50,147.54,1408.0,53,7934.92
5304041,HEWES RESERVOIR NO 4,5300584,SHOSHONE POWER PLANT,34.0,22.0,6.0,53,147.54,1408.0,53,204.0
5000768,MARTIN LILY POND FEEDER DITCH,5300584,SHOSHONE POWER PLANT,34.0,54.19,33.45,50,147.54,1408.0,53,1137.3000000000002
3703596,COTTON POND,5300584,SHOSHONE POWER PLANT,34.0,1.42,10.114,37,147.54,1408.0,53,343.87600000000003
5203946,OXFORD RESERVOIR,5300584,SHOSHONE POWER PLANT,34.0,200.7,76.1,52,147.54,1408.0,53,2587.3999999999996
5003618,HINMAN RESERVOIR,5300584,SHOSHONE POWER PLANT,34.0,3.97,916.64,50,147.54,1408.0,53,31165.76
5103552,GRAND ELK POND A,5300584,SHOSHONE POWER PLANT,34.0,1.3,33.55,51,147.54,1408.0,53,1140.6999999999998
