analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
5003668,WOLFORD MOUNTAIN RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,42.87600000000001,13.16,78849.0,50,45.59,520.0,36,3380729.724000001
5104700,WINDY GAP PUMP PL CANAL,3604684,BLUE RIVER DIVERSION PROJECT,42.87600000000001,257.52,600.0,51,45.59,520.0,36,25725.600000000006
5303955,BEAVER DAM RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,42.87600000000001,1.51,13.0,53,45.59,520.0,36,557.3880000000001
5003647,CONFLUENCE RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,42.87600000000001,2.94,17.0,50,45.59,520.0,36,728.8920000000002
5104700,WINDY GAP PUMP PL CANAL,3603543,GREEN MOUNTAIN RESERVOIR,31.065,257.52,600.0,51,15.77,209199.0,36,18639.0
5003668,WOLFORD MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,31.065,13.16,78849.0,50,15.77,209199.0,36,2449444.185
5003647,CONFLUENCE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,31.065,2.94,17.0,50,15.77,209199.0,36,528.105
5303966,GRIMES BROOKS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,31.065,5.95,554.06,53,15.77,209199.0,36,17211.8739
5303955,BEAVER DAM RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,31.065,1.51,13.0,53,15.77,209199.0,36,403.845
3702056,MIN FLOW GORE CR LOWER,3604684,BLUE RIVER DIVERSION PROJECT,28.584,0.01,36.0,37,45.59,520.0,36,1029.024
5104060,ASPEN CANYON RANCH POND 1,3604684,BLUE RIVER DIVERSION PROJECT,28.584,0.31,8.0,51,45.59,520.0,36,228.672
5303976,JONES NO 3 RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,28.584,3.73,84.89,53,45.59,520.0,36,2426.49576
5000617,MCMAHON DITCH,3604684,BLUE RIVER DIVERSION PROJECT,28.584,10.86,4094.0,50,45.59,520.0,36,117022.896
5303966,GRIMES BROOKS RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,28.584,5.95,554.06,53,45.59,520.0,36,15837.251039999997
5103529,TIMBERLINE POND,3604684,BLUE RIVER DIVERSION PROJECT,28.584,0.24,4.24,51,45.59,520.0,36,121.19616
3603575,CLINTON GULCH RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,28.584,18.41,8710.0,36,45.59,520.0,36,248966.63999999998
5303588,GORE VIEW POND,3604684,BLUE RIVER DIVERSION PROJECT,28.584,222.2,14.1,53,45.59,520.0,36,403.0344
3703545,CAMP HALE POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,28.584,60.22,19.0,37,45.59,520.0,36,543.096
3703684,BRETT RANCH POND,3604684,BLUE RIVER DIVERSION PROJECT,28.584,0.34,7.2,37,45.59,520.0,36,205.8048
5303518,WASHBURN CABIN POND,3604684,BLUE RIVER DIVERSION PROJECT,28.584,7.25,28.0,53,45.59,520.0,36,800.352
5304041,HEWES RESERVOIR NO 4,3604684,BLUE RIVER DIVERSION PROJECT,28.584,22.0,6.0,53,45.59,520.0,36,171.504
5003616,HEINI RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,28.584,3.29,204.77,50,45.59,520.0,36,5853.1456800000005
3603624,SWAN RIVER WATER SYSTEM PONDS,3604684,BLUE RIVER DIVERSION PROJECT,28.584,1.41,56.0,36,45.59,520.0,36,1600.704
5003645,BINCO RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,28.584,4.5,1033.94,50,45.59,520.0,36,29554.14096
5004600,SARVIS DITCH,3604684,BLUE RIVER DIVERSION PROJECT,28.584,16.44,1670.0,50,45.59,520.0,36,47735.28
5003646,MARTIN RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,28.584,0.0,216.15,50,45.59,520.0,36,6178.4316
5003649,HEINI-KRAMER RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,28.584,5.0,38.2,50,45.59,520.0,36,1091.9088000000002
3703608,BLACK LAKE,3604684,BLUE RIVER DIVERSION PROJECT,28.584,7.56,396.36,37,45.59,520.0,36,11329.55424
5003651,BASIN RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,28.584,43.8,233.38,50,45.59,520.0,36,6670.9339199999995
3703596,COTTON POND,3604684,BLUE RIVER DIVERSION PROJECT,28.584,1.42,10.114,37,45.59,520.0,36,289.09857600000004
5003655,MILK CREEK RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,28.584,2.67,185.05,50,45.59,520.0,36,5289.4692000000005
3703600,BENCHMARK LAKE,3604684,BLUE RIVER DIVERSION PROJECT,28.584,37.52,271.8686,37,45.59,520.0,36,7771.0920624
5103720,VAGABOND RANCH POND,3604684,BLUE RIVER DIVERSION PROJECT,28.584,29.9,1.884,51,45.59,520.0,36,53.852256
5003648,LEWIS RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,28.584,5.66,93.24,50,45.59,520.0,36,2665.1721599999996
5103752,KINGS RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,28.584,3.42,1127.35,51,45.59,520.0,36,32224.172399999996
5103750,FRASER VALLEY DOWNSTREAM RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,28.584,15.28,5.5,51,45.59,520.0,36,157.212
5104021,MEADOW SPRINGS RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,28.584,3.19,2.21,51,45.59,520.0,36,63.17064
5104007,GLENN POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,28.584,5.59,4.74,51,45.59,520.0,36,135.48816
5104008,GLENN POND NO 2,3604684,BLUE RIVER DIVERSION PROJECT,28.584,5.5,2.28,51,45.59,520.0,36,65.17151999999999
5304051,BUCK POND,3604684,BLUE RIVER DIVERSION PROJECT,28.584,3.61,21.4,53,45.59,520.0,36,611.6976
5104060,ASPEN CANYON RANCH POND 1,3603543,GREEN MOUNTAIN RESERVOIR,20.71,0.31,8.0,51,15.77,209199.0,36,165.68
5003606,ANTELOPE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,3.34,346.5,50,15.77,209199.0,36,7176.015
3703684,BRETT RANCH POND,3603543,GREEN MOUNTAIN RESERVOIR,20.71,0.34,7.2,37,15.77,209199.0,36,149.11200000000002
5003616,HEINI RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,3.29,204.77,50,15.77,209199.0,36,4240.786700000001
5003618,HINMAN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,3.97,916.64,50,15.77,209199.0,36,18983.614400000002
5104021,MEADOW SPRINGS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,3.19,2.21,51,15.77,209199.0,36,45.7691
5103529,TIMBERLINE POND,3603543,GREEN MOUNTAIN RESERVOIR,20.71,0.24,4.24,51,15.77,209199.0,36,87.8104
3604923,CLIMAX INTEGRATED WATER SYSTEM,3603543,GREEN MOUNTAIN RESERVOIR,20.71,18.46,519.3342,36,15.77,209199.0,36,10755.411282000001
3702056,MIN FLOW GORE CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,20.71,0.01,36.0,37,15.77,209199.0,36,745.5600000000001
5003624,MARTIN LILY POND RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,52.41,803.0,50,15.77,209199.0,36,16630.13
3603624,SWAN RIVER WATER SYSTEM PONDS,3603543,GREEN MOUNTAIN RESERVOIR,20.71,1.41,56.0,36,15.77,209199.0,36,1159.76
5100763,KINNEY BARRIGER DITCH,3603543,GREEN MOUNTAIN RESERVOIR,20.71,236.23,65.0,51,15.77,209199.0,36,1346.15
5303518,WASHBURN CABIN POND,3603543,GREEN MOUNTAIN RESERVOIR,20.71,7.25,28.0,53,15.77,209199.0,36,579.88
3703516,G G LOWER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,7.6,36.52,37,15.77,209199.0,36,756.3292000000001
5000768,MARTIN LILY POND FEEDER DITCH,3603543,GREEN MOUNTAIN RESERVOIR,20.71,54.19,33.45,50,15.77,209199.0,36,692.7495000000001
5003646,MARTIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,0.0,216.15,50,15.77,209199.0,36,4476.4665
3703517,G G RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,9.27,192.78,37,15.77,209199.0,36,3992.4738
5000734,DEBERARD DITCH OVERFLOW SYSTEM,3603543,GREEN MOUNTAIN RESERVOIR,20.71,3.21,96.4,50,15.77,209199.0,36,1996.4440000000002
5203940,JONES RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,1.86,69.1942,52,15.77,209199.0,36,1433.011882
3603548,HOAGLAND NO 1 RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,2.97,921.5,36,15.77,209199.0,36,19084.265
5000617,MCMAHON DITCH,3603543,GREEN MOUNTAIN RESERVOIR,20.71,10.86,4094.0,50,15.77,209199.0,36,84786.74
5303976,JONES NO 3 RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,3.73,84.89,53,15.77,209199.0,36,1758.0719000000001
3703545,CAMP HALE POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.71,60.22,19.0,37,15.77,209199.0,36,393.49
5303588,GORE VIEW POND,3603543,GREEN MOUNTAIN RESERVOIR,20.71,222.2,14.1,53,15.77,209199.0,36,292.011
3603575,CLINTON GULCH RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,18.41,8710.0,36,15.77,209199.0,36,180384.1
5304051,BUCK POND,3603543,GREEN MOUNTAIN RESERVOIR,20.71,3.61,21.4,53,15.77,209199.0,36,443.194
5103750,FRASER VALLEY DOWNSTREAM RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,15.28,5.5,51,15.77,209199.0,36,113.905
5003645,BINCO RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,4.5,1033.94,50,15.77,209199.0,36,21412.8974
5103752,KINGS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,3.42,1127.35,51,15.77,209199.0,36,23347.4185
5103720,VAGABOND RANCH POND,3603543,GREEN MOUNTAIN RESERVOIR,20.71,29.9,1.884,51,15.77,209199.0,36,39.01764
3600709,LOBACK DITCH,3603543,GREEN MOUNTAIN RESERVOIR,20.71,3.57,75.8,36,15.77,209199.0,36,1569.818
5103709,WILLIAMS FORK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,2.22,187274.0,51,15.77,209199.0,36,3878444.54
5003649,HEINI-KRAMER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,5.0,38.2,50,15.77,209199.0,36,791.1220000000001
5304041,HEWES RESERVOIR NO 4,3603543,GREEN MOUNTAIN RESERVOIR,20.71,22.0,6.0,53,15.77,209199.0,36,124.26
5003651,BASIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.71,43.8,233.38,50,15.77,209199.0,36,4833.2998
3703608,BLACK LAKE,3603543,GREEN MOUNTAIN RESERVOIR,20.71,7.56,396.36,37,15.77,209199.0,36,8208.615600000001
3600671,INDEPENDENT BLUE DITCH,3603543,GREEN MOUNTAIN RESERVOIR,20.71,33.99,40.95,36,15.77,209199.0,36,848.0745000000001
