analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
5003647,CONFLUENCE RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,3.69,2.94,17.0,50,45.59,520.0,36,62.73
5104700,WINDY GAP PUMP PL CANAL,3604684,BLUE RIVER DIVERSION PROJECT,3.69,257.52,600.0,51,45.59,520.0,36,2214.0
5003668,WOLFORD MOUNTAIN RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,3.69,13.16,78849.0,50,45.59,520.0,36,290952.81
5303955,BEAVER DAM RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,3.69,1.51,13.0,53,45.59,520.0,36,47.97
5303588,GORE VIEW POND,3604684,BLUE RIVER DIVERSION PROJECT,2.46,222.2,14.1,53,45.59,520.0,36,34.686
3603575,CLINTON GULCH RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,2.46,18.41,8710.0,36,45.59,520.0,36,21426.6
5003646,MARTIN RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,2.46,0.0,216.15,50,45.59,520.0,36,531.729
5000617,MCMAHON DITCH,3604684,BLUE RIVER DIVERSION PROJECT,2.46,10.86,4094.0,50,45.59,520.0,36,10071.24
3703545,CAMP HALE POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,2.46,60.22,19.0,37,45.59,520.0,36,46.74
5003616,HEINI RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,2.46,3.29,204.77,50,45.59,520.0,36,503.73420000000004
5303976,JONES NO 3 RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,2.46,3.73,84.89,53,45.59,520.0,36,208.8294
5003655,MILK CREEK RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,2.46,2.67,185.05,50,45.59,520.0,36,455.223
5303966,GRIMES BROOKS RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,2.46,5.95,554.06,53,45.59,520.0,36,1362.9876
5103752,KINGS RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,2.46,3.42,1127.35,51,45.59,520.0,36,2773.281
5103750,FRASER VALLEY DOWNSTREAM RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,2.46,15.28,5.5,51,45.59,520.0,36,13.53
3703608,BLACK LAKE,3604684,BLUE RIVER DIVERSION PROJECT,2.46,7.56,396.36,37,45.59,520.0,36,975.0456
5104007,GLENN POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,2.46,5.59,4.74,51,45.59,520.0,36,11.660400000000001
5104008,GLENN POND NO 2,3604684,BLUE RIVER DIVERSION PROJECT,2.46,5.5,2.28,51,45.59,520.0,36,5.6088
5003651,BASIN RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,2.46,43.8,233.38,50,45.59,520.0,36,574.1148
5003645,BINCO RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,2.46,4.5,1033.94,50,45.59,520.0,36,2543.4924
3703684,BRETT RANCH POND,3604684,BLUE RIVER DIVERSION PROJECT,2.46,0.34,7.2,37,45.59,520.0,36,17.712
5003649,HEINI-KRAMER RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,2.46,5.0,38.2,50,45.59,520.0,36,93.97200000000001
5003648,LEWIS RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,2.46,5.66,93.24,50,45.59,520.0,36,229.3704
5104021,MEADOW SPRINGS RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,2.46,3.19,2.21,51,45.59,520.0,36,5.436599999999999
5004600,SARVIS DITCH,3604684,BLUE RIVER DIVERSION PROJECT,2.46,16.44,1670.0,50,45.59,520.0,36,4108.2
5103720,VAGABOND RANCH POND,3604684,BLUE RIVER DIVERSION PROJECT,2.46,29.9,1.884,51,45.59,520.0,36,4.63464
5103529,TIMBERLINE POND,3604684,BLUE RIVER DIVERSION PROJECT,2.46,0.24,4.24,51,45.59,520.0,36,10.4304
5104060,ASPEN CANYON RANCH POND 1,3604684,BLUE RIVER DIVERSION PROJECT,2.46,0.31,8.0,51,45.59,520.0,36,19.68
3603624,SWAN RIVER WATER SYSTEM PONDS,3604684,BLUE RIVER DIVERSION PROJECT,2.46,1.41,56.0,36,45.59,520.0,36,137.76
3703596,COTTON POND,3604684,BLUE RIVER DIVERSION PROJECT,2.46,1.42,10.114,37,45.59,520.0,36,24.88044
5304051,BUCK POND,3604684,BLUE RIVER DIVERSION PROJECT,2.46,3.61,21.4,53,45.59,520.0,36,52.644
3703600,BENCHMARK LAKE,3604684,BLUE RIVER DIVERSION PROJECT,2.46,37.52,271.8686,37,45.59,520.0,36,668.7967560000001
5304041,HEWES RESERVOIR NO 4,3604684,BLUE RIVER DIVERSION PROJECT,2.46,22.0,6.0,53,45.59,520.0,36,14.76
5303518,WASHBURN CABIN POND,3604684,BLUE RIVER DIVERSION PROJECT,2.46,7.25,28.0,53,45.59,520.0,36,68.88
3702056,MIN FLOW GORE CR LOWER,3604684,BLUE RIVER DIVERSION PROJECT,2.46,0.01,36.0,37,45.59,520.0,36,88.56
5003668,WOLFORD MOUNTAIN RESERVOIR,3704516,HOMESTAKE PROJ RESERVOIR,1.6260000000000003,13.16,78849.0,50,13.87,43989.7,37,128208.47400000003
5003647,CONFLUENCE RESERVOIR,3704516,HOMESTAKE PROJ RESERVOIR,1.6260000000000003,2.94,17.0,50,13.87,43989.7,37,27.642000000000007
5104700,WINDY GAP PUMP PL CANAL,3704516,HOMESTAKE PROJ RESERVOIR,1.6260000000000003,257.52,600.0,51,13.87,43989.7,37,975.6000000000003
5303955,BEAVER DAM RESERVOIR,3704516,HOMESTAKE PROJ RESERVOIR,1.6260000000000003,1.51,13.0,53,13.87,43989.7,37,21.138000000000005
3704093,JONES CASTLE CREEK POND NO. 2,3604684,BLUE RIVER DIVERSION PROJECT,1.23,1.86,2.5,37,45.59,520.0,36,3.075
3703954,GYPSUM RANCH SAND & GRAVEL PIT,3604684,BLUE RIVER DIVERSION PROJECT,1.23,,4.24,37,45.59,520.0,36,5.2152
3703951,NELSON # 1 POND,3604684,BLUE RIVER DIVERSION PROJECT,1.23,0.95,6.0,37,45.59,520.0,36,7.38
3703955,CORDILLERA GOLF COURSE POND NO. 1,3604684,BLUE RIVER DIVERSION PROJECT,1.23,2.75,7.1,37,45.59,520.0,36,8.732999999999999
3703969,CORDILLERA RES NO. 1,3604684,BLUE RIVER DIVERSION PROJECT,1.23,2.22,7.5,37,45.59,520.0,36,9.225
3703956,CORDILLERA GOLF COURSE POND NO. 2,3604684,BLUE RIVER DIVERSION PROJECT,1.23,2.82,7.36,37,45.59,520.0,36,9.0528
3704516,HOMESTAKE PROJ RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,1.23,13.87,43989.7,37,45.59,520.0,36,54107.331
5003644,ALBERT RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,1.23,6.1,125.26,50,45.59,520.0,36,154.06980000000001
3703958,CORDILLERA GOLF COURSE POND NO. 4,3604684,BLUE RIVER DIVERSION PROJECT,1.23,2.91,18.84,37,45.59,520.0,36,23.173199999999998
3703960,CORDILLERA GOLF COURSE POND NO. 6,3604684,BLUE RIVER DIVERSION PROJECT,1.23,3.1,8.23,37,45.59,520.0,36,10.1229
5003641,WHEATLEY DIVR POND NO 2,3604684,BLUE RIVER DIVERSION PROJECT,1.23,2.26,5.05,50,45.59,520.0,36,6.2115
5003625,MATHESON RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,1.23,21.16,1073.6,50,45.59,520.0,36,1320.5279999999998
3704614,HOMESTAKE PROJ TUNNEL,3604684,BLUE RIVER DIVERSION PROJECT,1.23,13.87,300.0,37,45.59,520.0,36,369.0
3703991,RED CANYON POND 15 (B),3604684,BLUE RIVER DIVERSION PROJECT,1.23,2.06,0.05,37,45.59,520.0,36,0.0615
3703976,CALHOUN POND NO.1,3604684,BLUE RIVER DIVERSION PROJECT,1.23,0.35,0.72,37,45.59,520.0,36,0.8855999999999999
3703990,RED CANYON POND 15 (A),3604684,BLUE RIVER DIVERSION PROJECT,1.23,1.99,0.2,37,45.59,520.0,36,0.246
5003624,MARTIN LILY POND RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,1.23,52.41,803.0,50,45.59,520.0,36,987.6899999999999
3703977,CALHOUN-BUDDY'S POND,3604684,BLUE RIVER DIVERSION PROJECT,1.23,0.69,0.5,37,45.59,520.0,36,0.615
3703983,BUD'S UPPER POND,3604684,BLUE RIVER DIVERSION PROJECT,1.23,32.36,0.5,37,45.59,520.0,36,0.615
3704078,BRUSH CREEK ROAD AUG POND,3604684,BLUE RIVER DIVERSION PROJECT,1.23,9.21,12.5,37,45.59,520.0,36,15.375
5003621,INFANGER RESERVOIR NO 3,3604684,BLUE RIVER DIVERSION PROJECT,1.23,3.66,4.92,50,45.59,520.0,36,6.0516
5003620,INFANGER RESERVOIR NO 2,3604684,BLUE RIVER DIVERSION PROJECT,1.23,4.06,20.32,50,45.59,520.0,36,24.9936
3703984,RIPPY POND,3604684,BLUE RIVER DIVERSION PROJECT,1.23,7.08,0.16,37,45.59,520.0,36,0.1968
3704643,HOMESTAKE PROJ CONDUIT,3604684,BLUE RIVER DIVERSION PROJECT,1.23,12.93,179.8,37,45.59,520.0,36,221.15400000000002
5003618,HINMAN RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,1.23,3.97,916.64,50,45.59,520.0,36,1127.4672
5002000,MIN FLOW MUDDY CREEK,3604684,BLUE RIVER DIVERSION PROJECT,1.23,13.07,20.0,50,45.59,520.0,36,24.6
5000768,MARTIN LILY POND FEEDER DITCH,3604684,BLUE RIVER DIVERSION PROJECT,1.23,54.19,33.45,50,45.59,520.0,36,41.1435
3703987,BEAVER CR SNOWMAKING RES NO 1,3604684,BLUE RIVER DIVERSION PROJECT,1.23,3.3,130.0,37,45.59,520.0,36,159.9
5000762,MCMAHON DITCH (DEER CR),3604684,BLUE RIVER DIVERSION PROJECT,1.23,3.53,18.0,50,45.59,520.0,36,22.14
5000576,HAYPARK CANAL HGT NO 1,3604684,BLUE RIVER DIVERSION PROJECT,1.23,2.15,75.0,50,45.59,520.0,36,92.25
3703992,RED CANYON POND 15C,3604684,BLUE RIVER DIVERSION PROJECT,1.23,2.11,0.05,37,45.59,520.0,36,0.0615
3600671,INDEPENDENT BLUE DITCH,3604684,BLUE RIVER DIVERSION PROJECT,1.23,33.99,40.95,36,45.59,520.0,36,50.368500000000004
5003650,SARACENO RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,1.23,10.6,11.0,50,45.59,520.0,36,13.53
5102045,MIN LEVEL GOURD LAKE,3604684,BLUE RIVER DIVERSION PROJECT,1.23,4.3,35.0,51,45.59,520.0,36,43.05
5102037,MIN FLOW COLORADO RIVER WILLIAMS FK-TROUBLESOME,3604684,BLUE RIVER DIVERSION PROJECT,1.23,242.9,135.0,51,45.59,520.0,36,166.05
5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,3604684,BLUE RIVER DIVERSION PROJECT,1.23,257.46,90.0,51,45.59,520.0,36,110.7
5102039,MIN FLOW WILLIAMS FORK RIVER,3604684,BLUE RIVER DIVERSION PROJECT,1.23,5.74,57.0,51,45.59,520.0,36,70.11
5102040,MIN LEVEL BLUE LAKE,3604684,BLUE RIVER DIVERSION PROJECT,1.23,292.61,16.0,51,45.59,520.0,36,19.68
5102041,MIN LEVEL BOWEN LAKE,3604684,BLUE RIVER DIVERSION PROJECT,1.23,291.09,220.0,51,45.59,520.0,36,270.6
5102042,MIN LEVEL CARIBOU LAKE,3604684,BLUE RIVER DIVERSION PROJECT,1.23,16.09,28.0,51,45.59,520.0,36,34.44
5102043,MIN LEVEL COLUMBINE LAKE,3604684,BLUE RIVER DIVERSION PROJECT,1.23,12.89,10.0,51,45.59,520.0,36,12.3
5102044,MIN LEVEL CRATER LAKE,3604684,BLUE RIVER DIVERSION PROJECT,1.23,3.72,1560.0,51,45.59,520.0,36,1918.8
5102046,MIN LEVEL PARIKA LAKE,3604684,BLUE RIVER DIVERSION PROJECT,1.23,295.58,17.0,51,45.59,520.0,36,20.91
5102035,MIN FLOW WILLIAMS FORK RIVER,3604684,BLUE RIVER DIVERSION PROJECT,1.23,25.62,25.0,51,45.59,520.0,36,30.75
5102047,MIN LEVEL PAWNEE LAKE,3604684,BLUE RIVER DIVERSION PROJECT,1.23,3.22,242.0,51,45.59,520.0,36,297.65999999999997
5102048,MIN LEVEL STONE LAKE,3604684,BLUE RIVER DIVERSION PROJECT,1.23,4.1,24.0,51,45.59,520.0,36,29.52
5102068,MIN FLOW NORTH FORK COLORADO RIVER,3604684,BLUE RIVER DIVERSION PROJECT,1.23,277.89,18.0,51,45.59,520.0,36,22.14
5102069,MIN FLOW COLORADO RIVER RANGER CK-GRANBY RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,1.23,272.61,50.0,51,45.59,520.0,36,61.5
5102070,MIN FLOW ARAPAHO CREEK,3604684,BLUE RIVER DIVERSION PROJECT,1.23,6.37,20.0,51,45.59,520.0,36,24.6
5102089,MIN FLOW COLORADO RIVER GRANBY OUTLET-FRASER,3604684,BLUE RIVER DIVERSION PROJECT,1.23,266.25,40.0,51,45.59,520.0,36,49.2
5102096,MIN FLOW FRASER RIVER VASQUEZ - ST LOUIS,3604684,BLUE RIVER DIVERSION PROJECT,1.23,18.87,11.0,51,45.59,520.0,36,13.53
5102109,MIN FLOW FRASER RIVER ST LOUIS CK - RANCH CK,3604684,BLUE RIVER DIVERSION PROJECT,1.23,13.94,17.0,51,45.59,520.0,36,20.91
