analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
3703524,SYLVAN LAKE,5300584,SHOSHONE POWER PLANT,164.5,5.26,1002.58,37,147.54,1408.0,53,164924.41
3604923,CLIMAX INTEGRATED WATER SYSTEM,5300584,SHOSHONE POWER PLANT,111.25,18.46,519.3342,36,147.54,1408.0,53,57775.92975
5303955,BEAVER DAM RESERVOIR,5300584,SHOSHONE POWER PLANT,93.0,1.51,13.0,53,147.54,1408.0,53,1209.0
5003647,CONFLUENCE RESERVOIR,5300584,SHOSHONE POWER PLANT,93.0,2.94,17.0,50,147.54,1408.0,53,1581.0
5003668,WOLFORD MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,93.0,13.16,78849.0,50,147.54,1408.0,53,7332957.0
5104700,WINDY GAP PUMP PL CANAL,5300584,SHOSHONE POWER PLANT,93.0,257.52,600.0,51,147.54,1408.0,53,55800.0
7203854,PALISADE CABIN RESERVOIR,7200645,GRAND VALLEY CANAL,86.25,5.45,1022.0,72,53.09,940.28,72,88147.5
5303966,GRIMES BROOKS RESERVOIR,5300584,SHOSHONE POWER PLANT,84.25,5.95,554.06,53,147.54,1408.0,53,46679.55499999999
5000734,DEBERARD DITCH OVERFLOW SYSTEM,5300584,SHOSHONE POWER PLANT,84.25,3.21,96.4,50,147.54,1408.0,53,8121.700000000001
3600709,LOBACK DITCH,5300584,SHOSHONE POWER PLANT,75.5,3.57,75.8,36,147.54,1408.0,53,5722.9
5103720,VAGABOND RANCH POND,5300584,SHOSHONE POWER PLANT,62.0,29.9,1.884,51,147.54,1408.0,53,116.80799999999999
5103529,TIMBERLINE POND,5300584,SHOSHONE POWER PLANT,62.0,0.24,4.24,51,147.54,1408.0,53,262.88
5100763,KINNEY BARRIGER DITCH,5300584,SHOSHONE POWER PLANT,62.0,236.23,65.0,51,147.54,1408.0,53,4030.0
5004600,SARVIS DITCH,5300584,SHOSHONE POWER PLANT,62.0,16.44,1670.0,50,147.54,1408.0,53,103540.0
3702056,MIN FLOW GORE CR LOWER,5300584,SHOSHONE POWER PLANT,62.0,0.01,36.0,37,147.54,1408.0,53,2232.0
5003655,MILK CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,2.67,185.05,50,147.54,1408.0,53,11473.1
3703545,CAMP HALE POND NO 1,5300584,SHOSHONE POWER PLANT,62.0,60.22,19.0,37,147.54,1408.0,53,1178.0
5103752,KINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,3.42,1127.35,51,147.54,1408.0,53,69895.7
5003651,BASIN RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,43.8,233.38,50,147.54,1408.0,53,14469.56
