PageNumber,PageCount,ResultCount,ResultDateTime
1,1,6593,2020-11-13T07:28:21.3663839-07:00
stationNum,abbrev,usgsSiteId,measType,measDate,value,flagA,flagB,flagC,flagD,dataSource,modified,measUnit
675,COLSHACO,09015000,Streamflow,1947-10-01T00:00:00.0000000-06:00,67.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-02T00:00:00.0000000-06:00,59.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-03T00:00:00.0000000-06:00,53.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-04T00:00:00.0000000-06:00,49.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-05T00:00:00.0000000-06:00,49.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-06T00:00:00.0000000-06:00,47.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-07T00:00:00.0000000-06:00,45.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-08T00:00:00.0000000-06:00,45.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-09T00:00:00.0000000-06:00,46.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-10T00:00:00.0000000-06:00,42.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-11T00:00:00.0000000-06:00,45.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-12T00:00:00.0000000-06:00,54.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-13T00:00:00.0000000-06:00,55.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-14T00:00:00.0000000-06:00,60.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-15T00:00:00.0000000-06:00,62.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-16T00:00:00.0000000-06:00,126.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-17T00:00:00.0000000-06:00,162.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-18T00:00:00.0000000-06:00,376.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-19T00:00:00.0000000-06:00,525.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-20T00:00:00.0000000-06:00,535.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-21T00:00:00.0000000-06:00,520.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-22T00:00:00.0000000-06:00,530.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-23T00:00:00.0000000-06:00,530.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-24T00:00:00.0000000-06:00,515.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-25T00:00:00.0000000-06:00,535.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-26T00:00:00.0000000-06:00,545.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-27T00:00:00.0000000-07:00,550.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-28T00:00:00.0000000-07:00,540.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-29T00:00:00.0000000-07:00,535.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-30T00:00:00.0000000-07:00,515.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-10-31T00:00:00.0000000-07:00,251.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-01T00:00:00.0000000-07:00,115.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-02T00:00:00.0000000-07:00,84.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-03T00:00:00.0000000-07:00,76.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-04T00:00:00.0000000-07:00,76.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-05T00:00:00.0000000-07:00,76.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-06T00:00:00.0000000-07:00,76.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-07T00:00:00.0000000-07:00,58.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-08T00:00:00.0000000-07:00,44.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-09T00:00:00.0000000-07:00,44.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-10T00:00:00.0000000-07:00,44.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-11T00:00:00.0000000-07:00,44.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-12T00:00:00.0000000-07:00,44.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-13T00:00:00.0000000-07:00,44.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-14T00:00:00.0000000-07:00,44.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-15T00:00:00.0000000-07:00,44.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-16T00:00:00.0000000-07:00,44.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
675,COLSHACO,09015000,Streamflow,1947-11-17T00:00:00.0000000-07:00,44.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
