analysisWdid,locationWdid,priorityWdid,sum_wtd_count,priority_sum_wtd_count
3703943,5300584,3603543,293.731,125.605
3703943,5300584,3704516,293.731,2.875
3703943,5300584,5103709,293.731,11.771
3703943,5300584,3604684,293.731,17.605
3703944,5300584,5300584,293.731,135.875
3703944,5300584,3603543,293.731,125.605
3703944,5300584,3704516,293.731,2.875
3703944,5300584,5103709,293.731,11.771
3703944,5300584,3604684,293.731,17.605
3703948,5300584,5300584,293.731,135.875
3703948,5300584,3603543,293.731,125.605
3703948,5300584,3704516,293.731,2.875
3703948,5300584,5103709,293.731,11.771
3703948,5300584,3604684,293.731,17.605
3703949,5300584,5300584,293.731,135.875
3703949,5300584,3603543,293.731,125.605
3703949,5300584,3704516,293.731,2.875
3703949,5300584,5103709,293.731,11.771
3703949,5300584,3604684,293.731,17.605
3703950,5300584,5300584,293.731,135.875
3703950,5300584,3603543,293.731,125.605
3703950,5300584,3704516,293.731,2.875
3703950,5300584,5103709,293.731,11.771
3703950,5300584,3604684,293.731,17.605
3703951,5300584,5300584,293.731,135.875
3703951,5300584,3603543,293.731,125.605
3703951,5300584,3704516,293.731,2.875
3703951,5300584,5103709,293.731,11.771
3703951,5300584,3604684,293.731,17.605
3703952,5300584,5300584,1.0,1.0
3703953,5300584,5300584,1.0,1.0
3703954,5300584,5300584,293.731,135.875
3703954,5300584,3603543,293.731,125.605
3703954,5300584,3704516,293.731,2.875
3703954,5300584,5103709,293.731,11.771
3703954,5300584,3604684,293.731,17.605
3703955,5300584,5300584,293.731,135.875
3703955,5300584,3603543,293.731,125.605
3703955,5300584,3704516,293.731,2.875
3703955,5300584,5103709,293.731,11.771
3703955,5300584,3604684,293.731,17.605
3703956,5300584,5300584,293.731,135.875
3703956,5300584,3603543,293.731,125.605
3703956,5300584,3704516,293.731,2.875
3703956,5300584,5103709,293.731,11.771
3703956,5300584,3604684,293.731,17.605
3703958,5300584,5300584,293.731,135.875
3703958,5300584,3603543,293.731,125.605
3703958,5300584,3704516,293.731,2.875
3703958,5300584,5103709,293.731,11.771
3703958,5300584,3604684,293.731,17.605
3703960,5300584,5300584,293.731,135.875
3703960,5300584,3603543,293.731,125.605
3703960,5300584,3704516,293.731,2.875
3703960,5300584,5103709,293.731,11.771
3703960,5300584,3604684,293.731,17.605
3703969,5300584,5300584,293.731,135.875
3703969,5300584,3603543,293.731,125.605
3703969,5300584,3704516,293.731,2.875
3703969,5300584,5103709,293.731,11.771
3703969,5300584,3604684,293.731,17.605
3703976,5300584,5300584,293.731,135.875
3703976,5300584,3603543,293.731,125.605
3703976,5300584,3704516,293.731,2.875
3703976,5300584,5103709,293.731,11.771
3703976,5300584,3604684,293.731,17.605
3703977,5300584,5300584,293.731,135.875
3703977,5300584,3603543,293.731,125.605
3703977,5300584,3704516,293.731,2.875
3703977,5300584,5103709,293.731,11.771
3703977,5300584,3604684,293.731,17.605
3703983,5300584,5300584,293.731,135.875
3703983,5300584,3603543,293.731,125.605
3703983,5300584,3704516,293.731,2.875
3703983,5300584,5103709,293.731,11.771
3703983,5300584,3604684,293.731,17.605
3703984,5300584,5300584,293.731,135.875
3703984,5300584,3603543,293.731,125.605
3703984,5300584,3704516,293.731,2.875
3703984,5300584,5103709,293.731,11.771
3703984,5300584,3604684,293.731,17.605
3703987,5300584,5300584,293.731,135.875
3703987,5300584,3603543,293.731,125.605
3703987,5300584,3704516,293.731,2.875
3703987,5300584,5103709,293.731,11.771
3703987,5300584,3604684,293.731,17.605
3703990,5300584,5300584,293.731,135.875
3703990,5300584,3603543,293.731,125.605
3703990,5300584,3704516,293.731,2.875
3703990,5300584,5103709,293.731,11.771
3703990,5300584,3604684,293.731,17.605
3703991,5300584,5300584,293.731,135.875
3703991,5300584,3603543,293.731,125.605
3703991,5300584,3704516,293.731,2.875
3703991,5300584,5103709,293.731,11.771
3703991,5300584,3604684,293.731,17.605
3703992,5300584,5300584,293.731,135.875
3703992,5300584,3603543,293.731,125.605
3703992,5300584,3704516,293.731,2.875
3703992,5300584,5103709,293.731,11.771
3703992,5300584,3604684,293.731,17.605
3704065,5300584,5300584,1.0,1.0
3704078,5300584,5300584,293.731,135.875
3704078,5300584,3603543,293.731,125.605
3704078,5300584,3704516,293.731,2.875
3704078,5300584,5103709,293.731,11.771
3704078,5300584,3604684,293.731,17.605
3704093,5300584,5300584,293.731,135.875
3704093,5300584,3603543,293.731,125.605
3704093,5300584,3704516,293.731,2.875
3704093,5300584,5103709,293.731,11.771
3704093,5300584,3604684,293.731,17.605
3704516,5300584,5300584,290.856,135.875
3704516,5300584,3603543,290.856,125.605
3704516,5300584,5103709,290.856,11.771
3704516,5300584,3604684,290.856,17.605
3704614,5300584,5300584,290.856,135.875
3704614,5300584,3603543,290.856,125.605
3704614,5300584,5103709,290.856,11.771
3704614,5300584,3604684,290.856,17.605
3704643,5300584,5300584,290.856,135.875
3704643,5300584,3603543,290.856,125.605
3704643,5300584,5103709,290.856,11.771
3704643,5300584,3604684,290.856,17.605
3704648,5300584,5300584,135.875,135.875
3800517,7200645,7200645,22.666,22.666
3800517,7200646,7200646,19.75,17.75
3800517,7200646,3603543,19.75,2.0
3800528,7200645,7200645,22.666,22.666
3800528,7200646,7200646,17.75,17.75
3800547,7200645,7200645,22.666,22.666
3800547,7200646,7200646,17.75,17.75
3800570,7200645,7200645,22.666,22.666
3800570,7200646,7200646,19.75,17.75
3800570,7200646,3603543,19.75,2.0
3800574,7200645,7200645,22.666,22.666
3800574,7200646,7200646,17.75,17.75
3800606,7200645,7200645,22.666,22.666
3800606,7200646,7200646,17.75,17.75
3800653,7200645,7200645,22.666,22.666
3800653,7200646,7200646,19.75,17.75
3800653,7200646,3603543,19.75,2.0
3800712,7200645,7200645,22.666,22.666
3800712,7200646,7200646,17.75,17.75
3800715,7200645,7200645,22.666,22.666
3800715,7200646,7200646,17.75,17.75
3800740,7200645,7200645,22.666,22.666
3800740,7200646,7200646,17.75,17.75
3800749,7200645,7200645,22.666,22.666
3800749,7200646,7200646,19.75,17.75
3800749,7200646,3603543,19.75,2.0
3800755,7200645,7200645,22.666,22.666
3800755,7200646,7200646,19.75,17.75
3800755,7200646,3603543,19.75,2.0
3800757,7200645,7200645,22.666,22.666
3800757,7200646,7200646,35.5,35.5
3800768,7200645,7200645,22.666,22.666
3800768,7200646,7200646,17.75,17.75
3800789,7200645,7200645,22.666,22.666
3800789,7200646,7200646,19.75,17.75
3800789,7200646,3603543,19.75,2.0
3800809,7200645,7200645,22.666,22.666
3800809,7200646,7200646,19.75,17.75
3800809,7200646,3603543,19.75,2.0
3800838,7200645,7200645,22.666,22.666
3800838,7200646,7200646,19.75,17.75
3800838,7200646,3603543,19.75,2.0
3800840,7200645,7200645,22.666,22.666
3800840,7200646,7200646,17.75,17.75
3800853,7200646,7200646,17.75,17.75
3800854,7200645,7200645,22.666,22.666
3800854,7200646,7200646,19.75,17.75
3800854,7200646,3603543,19.75,2.0
3800880,7200645,7200645,22.666,22.666
3800880,7200646,7200646,19.75,17.75
3800880,7200646,3603543,19.75,2.0
3800890,7200645,7200645,22.666,22.666
3800890,7200646,7200646,17.75,17.75
3800920,7200645,7200645,22.666,22.666
3800920,7200646,7200646,17.75,17.75
3800924,7200645,7200645,22.666,22.666
3800924,7200646,7200646,17.75,17.75
3800930,7200645,7200645,22.666,22.666
3800930,7200646,7200646,19.75,17.75
3800930,7200646,3603543,19.75,2.0
3800948,7200645,7200645,22.666,22.666
3800948,7200646,7200646,19.75,17.75
3800948,7200646,3603543,19.75,2.0
3800968,7200645,7200645,22.666,22.666
3800968,7200646,7200646,17.75,17.75
3800970,7200645,7200645,22.666,22.666
3800970,7200646,7200646,17.75,17.75
3800996,7200645,7200645,22.666,22.666
3800996,7200646,7200646,17.75,17.75
3801012,7200645,7200645,22.666,22.666
3801012,7200646,7200646,17.75,17.75
3801028,7200645,7200645,22.666,22.666
3801028,7200646,7200646,19.75,17.75
3801028,7200646,3603543,19.75,2.0
3801038,7200645,7200645,22.666,22.666
3801038,7200646,7200646,17.75,17.75
3801062,7200645,7200645,22.666,22.666
3801062,7200646,7200646,17.75,17.75
3801073,7200645,7200645,45.332,45.332
3801073,7200646,7200646,37.5,35.5
3801073,7200646,3603543,37.5,2.0
3801078,7200645,7200645,45.332,45.332
3801078,7200646,7200646,37.5,35.5
3801078,7200646,3603543,37.5,2.0
3801146,7200645,7200645,22.666,22.666
3801146,7200646,7200646,19.75,17.75
3801146,7200646,3603543,19.75,2.0
3801147,7200645,7200645,22.666,22.666
3801147,7200646,7200646,19.75,17.75
3801147,7200646,3603543,19.75,2.0
3801360,7200645,7200645,22.666,22.666
3801360,7200646,7200646,19.75,17.75
3801360,7200646,3603543,19.75,2.0
3801418,7200645,7200645,22.666,22.666
3801418,7200646,7200646,19.75,17.75
3801418,7200646,3603543,19.75,2.0
3801661,7200645,7200645,22.666,22.666
3801661,7200646,7200646,19.75,17.75
3801661,7200646,3603543,19.75,2.0
3801707,7200645,7200645,22.666,22.666
3801707,7200646,7200646,19.75,17.75
3801707,7200646,3603543,19.75,2.0
3801708,7200645,7200645,22.666,22.666
3801708,7200646,7200646,19.75,17.75
3801708,7200646,3603543,19.75,2.0
3801709,7200645,7200645,22.666,22.666
3801709,7200646,7200646,19.75,17.75
3801709,7200646,3603543,19.75,2.0
3801763,7200645,7200645,45.332,45.332
3801763,7200646,7200646,37.5,35.5
3801763,7200646,3603543,37.5,2.0
3801764,7200645,7200645,22.666,22.666
3801764,7200646,7200646,19.75,17.75
3801764,7200646,3603543,19.75,2.0
3801766,7200645,7200645,45.332,45.332
3801766,7200646,7200646,37.5,35.5
3801766,7200646,3603543,37.5,2.0
3801767,7200645,7200645,22.666,22.666
3801767,7200646,7200646,17.75,17.75
3801768,7200645,7200645,22.666,22.666
3801768,7200646,7200646,17.75,17.75
3801773,7200645,7200645,22.666,22.666
3801773,7200646,7200646,19.75,17.75
3801773,7200646,3603543,19.75,2.0
3801775,7200645,7200645,22.666,22.666
3801775,7200646,7200646,19.75,17.75
3801775,7200646,3603543,19.75,2.0
3802000,7200645,7200645,45.332,45.332
3802000,7200646,7200646,39.5,35.5
3802000,7200646,3603543,39.5,4.0
3802006,7200645,7200645,22.666,22.666
3802006,7200646,7200646,19.75,17.75
3802006,7200646,3603543,19.75,2.0
3802007,7200645,7200645,22.666,22.666
3802007,7200646,7200646,19.75,17.75
3802007,7200646,3603543,19.75,2.0
3802010,7200645,7200645,22.666,22.666
3802010,7200646,7200646,19.75,17.75
3802010,7200646,3603543,19.75,2.0
3802011,7200645,7200645,22.666,22.666
3802011,7200646,7200646,19.75,17.75
3802011,7200646,3603543,19.75,2.0
3802020,7200645,7200645,22.666,22.666
3802020,7200646,7200646,19.75,17.75
3802020,7200646,3603543,19.75,2.0
3802029,7200645,7200645,22.666,22.666
3802029,7200646,7200646,19.75,17.75
3802029,7200646,3603543,19.75,2.0
3802044,7200645,7200645,22.666,22.666
3802044,7200646,7200646,19.75,17.75
3802044,7200646,3603543,19.75,2.0
3802077,7200645,7200645,22.666,22.666
3802077,7200646,7200646,19.75,17.75
3802077,7200646,3603543,19.75,2.0
3802111,7200645,7200645,22.666,22.666
3802111,7200646,7200646,19.75,17.75
3802111,7200646,3603543,19.75,2.0
3802112,7200645,7200645,22.666,22.666
3802112,7200646,7200646,19.75,17.75
3802112,7200646,3603543,19.75,2.0
3802113,7200645,7200645,45.332,45.332
3802113,7200646,7200646,39.5,35.5
3802113,7200646,3603543,39.5,4.0
3802114,7200645,7200645,22.666,22.666
3802114,7200646,7200646,19.75,17.75
3802114,7200646,3603543,19.75,2.0
3802115,7200645,7200645,22.666,22.666
3802115,7200646,7200646,19.75,17.75
3802115,7200646,3603543,19.75,2.0
3802116,7200645,7200645,22.666,22.666
3802116,7200646,7200646,19.75,17.75
3802116,7200646,3603543,19.75,2.0
3803500,7200645,7200645,22.666,22.666
3803500,7200646,7200646,19.75,17.75
3803500,7200646,3603543,19.75,2.0
3803501,7200645,7200645,22.666,22.666
3803501,7200646,7200646,19.75,17.75
3803501,7200646,3603543,19.75,2.0
3803502,7200645,7200645,22.666,22.666
3803502,7200646,7200646,19.75,17.75
3803502,7200646,3603543,19.75,2.0
3803504,7200645,7200645,22.666,22.666
3803504,7200646,7200646,19.75,17.75
3803504,7200646,3603543,19.75,2.0
3803508,7200645,7200645,22.666,22.666
3803508,7200646,7200646,19.75,17.75
3803508,7200646,3603543,19.75,2.0
3803511,7200645,7200645,22.666,22.666
3803511,7200646,7200646,19.75,17.75
3803511,7200646,3603543,19.75,2.0
3803512,7200645,7200645,22.666,22.666
3803512,7200646,7200646,19.75,17.75
3803512,7200646,3603543,19.75,2.0
3803513,7200645,7200645,45.332,45.332
3803513,7200646,7200646,39.5,35.5
3803513,7200646,3603543,39.5,4.0
3803514,7200645,7200645,22.666,22.666
3803514,7200646,7200646,19.75,17.75
3803514,7200646,3603543,19.75,2.0
3803515,7200645,7200645,22.666,22.666
3803515,7200646,7200646,19.75,17.75
3803515,7200646,3603543,19.75,2.0
3803516,7200645,7200645,22.666,22.666
3803516,7200646,7200646,19.75,17.75
3803516,7200646,3603543,19.75,2.0
3803520,7200645,7200645,22.666,22.666
3803520,7200646,7200646,19.75,17.75
3803520,7200646,3603543,19.75,2.0
3803521,7200645,7200645,22.666,22.666
3803521,7200646,7200646,19.75,17.75
3803521,7200646,3603543,19.75,2.0
3803522,7200645,7200645,22.666,22.666
3803522,7200646,7200646,19.75,17.75
3803522,7200646,3603543,19.75,2.0
3803523,7200645,7200645,22.666,22.666
3803523,7200646,7200646,19.75,17.75
3803523,7200646,3603543,19.75,2.0
3803524,7200645,7200645,22.666,22.666
3803524,7200646,7200646,19.75,17.75
3803524,7200646,3603543,19.75,2.0
3803525,7200645,7200645,22.666,22.666
3803525,7200646,7200646,19.75,17.75
3803525,7200646,3603543,19.75,2.0
3803526,7200645,7200645,22.666,22.666
3803526,7200646,7200646,19.75,17.75
3803526,7200646,3603543,19.75,2.0
3803527,7200645,7200645,22.666,22.666
3803527,7200646,7200646,19.75,17.75
3803527,7200646,3603543,19.75,2.0
3803529,7200645,7200645,22.666,22.666
3803529,7200646,7200646,19.75,17.75
3803529,7200646,3603543,19.75,2.0
3803530,7200645,7200645,22.666,22.666
3803530,7200646,7200646,19.75,17.75
3803530,7200646,3603543,19.75,2.0
3803532,7200645,7200645,22.666,22.666
3803532,7200646,7200646,19.75,17.75
3803532,7200646,3603543,19.75,2.0
3803537,7200645,7200645,22.666,22.666
3803537,7200646,7200646,19.75,17.75
3803537,7200646,3603543,19.75,2.0
3803538,7200645,7200645,22.666,22.666
3803538,7200646,7200646,19.75,17.75
3803538,7200646,3603543,19.75,2.0
3803542,7200645,7200645,22.666,22.666
3803542,7200646,7200646,19.75,17.75
3803542,7200646,3603543,19.75,2.0
3803543,7200645,7200645,22.666,22.666
3803543,7200646,7200646,19.75,17.75
3803543,7200646,3603543,19.75,2.0
3803547,7200645,7200645,22.666,22.666
3803547,7200646,7200646,19.75,17.75
3803547,7200646,3603543,19.75,2.0
3803549,7200645,7200645,22.666,22.666
3803549,7200646,7200646,19.75,17.75
3803549,7200646,3603543,19.75,2.0
3803552,7200645,7200645,22.666,22.666
3803552,7200646,7200646,19.75,17.75
3803552,7200646,3603543,19.75,2.0
3803553,7200645,7200645,22.666,22.666
3803553,7200646,7200646,19.75,17.75
3803553,7200646,3603543,19.75,2.0
3803554,7200645,7200645,22.666,22.666
3803554,7200646,7200646,19.75,17.75
3803554,7200646,3603543,19.75,2.0
3803559,7200645,7200645,22.666,22.666
3803559,7200646,7200646,19.75,17.75
3803559,7200646,3603543,19.75,2.0
3803560,7200645,7200645,22.666,22.666
3803560,7200646,7200646,19.75,17.75
3803560,7200646,3603543,19.75,2.0
3803561,7200645,7200645,22.666,22.666
3803561,7200646,7200646,19.75,17.75
3803561,7200646,3603543,19.75,2.0
3803562,7200645,7200645,22.666,22.666
3803562,7200646,7200646,19.75,17.75
3803562,7200646,3603543,19.75,2.0
3803565,7200645,7200645,22.666,22.666
3803565,7200646,7200646,19.75,17.75
3803565,7200646,3603543,19.75,2.0
3803566,7200645,7200645,22.666,22.666
3803566,7200646,7200646,19.75,17.75
3803566,7200646,3603543,19.75,2.0
3803575,7200645,7200645,22.666,22.666
3803575,7200646,7200646,19.75,17.75
3803575,7200646,3603543,19.75,2.0
3803581,7200645,7200645,22.666,22.666
3803581,7200646,7200646,19.75,17.75
3803581,7200646,3603543,19.75,2.0
3803582,7200645,7200645,22.666,22.666
3803582,7200646,7200646,19.75,17.75
3803582,7200646,3603543,19.75,2.0
3803583,7200645,7200645,22.666,22.666
3803583,7200646,7200646,19.75,17.75
3803583,7200646,3603543,19.75,2.0
3803584,7200645,7200645,22.666,22.666
3803584,7200646,7200646,19.75,17.75
3803584,7200646,3603543,19.75,2.0
3803585,7200645,7200645,22.666,22.666
3803585,7200646,7200646,19.75,17.75
3803585,7200646,3603543,19.75,2.0
3803586,7200645,7200645,22.666,22.666
3803586,7200646,7200646,19.75,17.75
3803586,7200646,3603543,19.75,2.0
3803587,7200645,7200645,22.666,22.666
3803587,7200646,7200646,19.75,17.75
3803587,7200646,3603543,19.75,2.0
3803588,7200645,7200645,22.666,22.666
3803588,7200646,7200646,19.75,17.75
3803588,7200646,3603543,19.75,2.0
3803589,7200645,7200645,22.666,22.666
3803589,7200646,7200646,19.75,17.75
3803589,7200646,3603543,19.75,2.0
3803590,7200645,7200645,22.666,22.666
3803590,7200646,7200646,19.75,17.75
3803590,7200646,3603543,19.75,2.0
3803592,7200645,7200645,22.666,22.666
3803592,7200646,7200646,19.75,17.75
3803592,7200646,3603543,19.75,2.0
3803593,7200645,7200645,22.666,22.666
3803593,7200646,7200646,19.75,17.75
3803593,7200646,3603543,19.75,2.0
3803594,7200645,7200645,22.666,22.666
3803594,7200646,7200646,19.75,17.75
3803594,7200646,3603543,19.75,2.0
3803597,7200645,7200645,22.666,22.666
3803597,7200646,7200646,19.75,17.75
3803597,7200646,3603543,19.75,2.0
3803598,7200645,7200645,22.666,22.666
3803598,7200646,7200646,19.75,17.75
3803598,7200646,3603543,19.75,2.0
3803599,7200645,7200645,22.666,22.666
3803599,7200646,7200646,19.75,17.75
3803599,7200646,3603543,19.75,2.0
3803600,7200645,7200645,22.666,22.666
3803600,7200646,7200646,19.75,17.75
3803600,7200646,3603543,19.75,2.0
3803601,7200645,7200645,22.666,22.666
3803601,7200646,7200646,19.75,17.75
3803601,7200646,3603543,19.75,2.0
3803602,7200645,7200645,22.666,22.666
3803602,7200646,7200646,19.75,17.75
3803602,7200646,3603543,19.75,2.0
3803604,7200645,7200645,22.666,22.666
3803604,7200646,7200646,19.75,17.75
3803604,7200646,3603543,19.75,2.0
3803606,7200645,7200645,22.666,22.666
3803606,7200646,7200646,19.75,17.75
3803606,7200646,3603543,19.75,2.0
3803607,7200645,7200645,22.666,22.666
3803607,7200646,7200646,19.75,17.75
3803607,7200646,3603543,19.75,2.0
3803609,7200645,7200645,22.666,22.666
3803609,7200646,7200646,19.75,17.75
3803609,7200646,3603543,19.75,2.0
3803610,7200645,7200645,22.666,22.666
3803610,7200646,7200646,19.75,17.75
3803610,7200646,3603543,19.75,2.0
3803611,7200645,7200645,22.666,22.666
3803611,7200646,7200646,19.75,17.75
3803611,7200646,3603543,19.75,2.0
3803619,7200645,7200645,22.666,22.666
3803619,7200646,7200646,19.75,17.75
3803619,7200646,3603543,19.75,2.0
3803622,7200645,7200645,22.666,22.666
3803622,7200646,7200646,19.75,17.75
3803622,7200646,3603543,19.75,2.0
3803624,7200645,7200645,22.666,22.666
3803624,7200646,7200646,19.75,17.75
3803624,7200646,3603543,19.75,2.0
3803626,7200645,7200645,22.666,22.666
3803626,7200646,7200646,19.75,17.75
3803626,7200646,3603543,19.75,2.0
3803627,7200645,7200645,22.666,22.666
3803627,7200646,7200646,19.75,17.75
3803627,7200646,3603543,19.75,2.0
3803632,7200645,7200645,22.666,22.666
3803632,7200646,7200646,19.75,17.75
3803632,7200646,3603543,19.75,2.0
3803635,7200645,7200645,22.666,22.666
3803635,7200646,7200646,19.75,17.75
3803635,7200646,3603543,19.75,2.0
3803638,7200645,7200645,22.666,22.666
3803638,7200646,7200646,19.75,17.75
3803638,7200646,3603543,19.75,2.0
3803639,7200645,7200645,22.666,22.666
3803639,7200646,7200646,19.75,17.75
3803639,7200646,3603543,19.75,2.0
3803640,7200645,7200645,22.666,22.666
3803640,7200646,7200646,19.75,17.75
3803640,7200646,3603543,19.75,2.0
3803641,7200645,7200645,22.666,22.666
3803641,7200646,7200646,19.75,17.75
3803641,7200646,3603543,19.75,2.0
3803654,7200645,7200645,22.666,22.666
3803654,7200646,7200646,19.75,17.75
3803654,7200646,3603543,19.75,2.0
3803655,7200645,7200645,22.666,22.666
3803655,7200646,7200646,19.75,17.75
3803655,7200646,3603543,19.75,2.0
3803657,7200645,7200645,22.666,22.666
3803657,7200646,7200646,19.75,17.75
3803657,7200646,3603543,19.75,2.0
3803660,7200645,7200645,22.666,22.666
3803660,7200646,7200646,19.75,17.75
3803660,7200646,3603543,19.75,2.0
3803663,7200645,7200645,22.666,22.666
3803663,7200646,7200646,19.75,17.75
3803663,7200646,3603543,19.75,2.0
3803668,7200645,7200645,22.666,22.666
3803668,7200646,7200646,19.75,17.75
3803668,7200646,3603543,19.75,2.0
3803669,7200645,7200645,22.666,22.666
